0,39,1,846,1863,846,53.71158392434988,846.0
0,41,1,802,1907,802,50.790523690773064,802.0
0,43,1,761,1948,761,48.05256241787122,761.0
0,44,1,746,1963,746,46.64343163538874,746.0
0,42,1,781,1928,781,49.39308578745199,781.0
0,45,1,732,1977,732,45.30054644808743,732.0
0,46,1,717,1992,717,44.07531380753138,717.0
0,47,1,701,2008,701,42.97860199714693,701.0
0,49,1,677,2032,677,40.71491875923191,677.0
0,48,1,686,2023,686,41.87463556851312,686.0
0,50,1,669,2040,669,39.539611360239164,669.0
0,51,1,653,2056,653,38.80245022970904,653.0
0,57,1,586,2123,586,34.67576791808874,586.0
0,58,1,577,2132,577,34.031195840554595,577.0
0,53,1,638,2071,638,36.78683385579937,638.0
0,59,1,569,2140,569,33.40597539543058,569.0
0,56,1,598,2111,598,35.17391304347826,598.0
0,52,1,645,2064,645,37.77364341085271,645.0
0,54,1,621,2088,621,36.36070853462158,621.0
0,60,1,562,2147,562,32.779359430604984,562.0
0,55,1,608,2101,608,35.83223684210526,608.0
0,67,1,519,2190,519,29.09826589595376,519.0
0,63,1,542,2167,542,31.225092250922508,542.0
0,61,1,555,2154,555,32.255855855855856,555.0
0,65,1,530,2179,530,30.192452830188678,530.0
0,64,1,537,2172,537,30.610800744878958,537.0
0,62,1,547,2162,547,31.76234003656307,547.0
0,70,1,499,2210,499,27.7875751503006,499.0
0,66,1,527,2182,527,29.480075901328274,527.0
0,68,1,514,2195,514,28.56809338521401,514.0
0,69,1,506,2203,506,28.177865612648223,506.0
0,71,1,494,2215,494,27.37246963562753,494.0
0,73,1,479,2230,479,26.713987473903966,479.0
0,72,1,487,2222,487,27.006160164271048,487.0
0,75,1,470,2239,470,25.85531914893617,470.0
0,74,1,473,2236,473,26.405919661733616,473.0
0,81,1,435,2274,435,23.797701149425286,435.0
0,76,1,465,2244,465,25.38494623655914,465.0
0,77,1,461,2248,461,25.032537960954446,461.0
0,78,1,452,2257,452,24.783185840707965,452.0
0,82,1,425,2284,425,23.71764705882353,425.0
0,87,1,386,2323,386,22.70984455958549,386.0
0,84,1,413,2296,413,23.123486682808718,413.0
0,88,1,378,2331,378,22.534391534391535,378.0
0,83,1,420,2289,420,23.419047619047618,420.0
0,85,1,404,2305,404,22.980198019801982,404.0
0,79,1,446,2263,446,24.434977578475337,446.0
0,80,1,440,2269,440,24.086363636363636,440.0
0,90,1,367,2342,367,21.950953678474114,367.0
0,86,1,396,2313,396,22.757575757575758,396.0
0,91,1,357,2352,357,21.781512605042018,357.0
0,89,1,372,2337,372,22.236559139784948,372.0
0,93,1,343,2366,343,21.393586005830905,343.0
0,94,1,341,2368,341,20.897360703812318,341.0
0,92,1,350,2359,350,21.622857142857143,350.0
0,95,1,337,2372,337,20.658753709198812,337.0
0,96,1,330,2379,330,20.533333333333335,330.0
0,104,1,274,2435,274,19.503649635036496,274.0
0,97,1,320,2389,320,20.4625,320.0
0,98,1,313,2396,313,20.319488817891372,313.0
0,102,1,289,2420,289,19.591695501730104,289.0
0,100,1,300,2409,300,20.033333333333335,300.0
0,99,1,307,2402,307,20.104234527687296,307.0
0,101,1,295,2414,295,19.722033898305085,295.0
0,105,1,263,2446,263,19.619771863117872,263.0
0,103,1,286,2423,286,19.195804195804197,286.0
0,106,1,258,2451,258,19.472868217054263,258.0
0,109,1,245,2464,245,18.808163265306124,245.0
0,111,1,232,2477,232,18.698275862068964,232.0
0,108,1,249,2460,249,19.12449799196787,249.0
0,110,1,241,2468,241,18.53112033195021,241.0
0,112,1,228,2481,228,18.517543859649123,228.0
0,114,1,218,2491,218,18.28440366972477,218.0
0,113,1,222,2487,222,18.44144144144144,222.0
0,115,1,207,2502,207,18.608695652173914,207.0
0,116,1,200,2509,200,18.7,200.0
0,122,1,179,2530,179,17.843575418994412,179.0
0,117,1,195,2514,195,18.625641025641027,195.0
0,124,1,178,2531,178,17.146067415730336,178.0
0,119,1,188,2521,188,18.29787234042553,188.0
0,129,1,165,2544,165,16.33939393939394,165.0
0,123,1,179,2530,179,17.41899441340782,179.0
0,118,1,192,2517,192,18.395833333333332,192.0
0,121,1,184,2525,184,17.77173913043478,184.0
0,128,1,169,2540,169,16.331360946745562,169.0
0,120,1,184,2525,184,18.347826086956523,184.0
0,125,1,177,2532,177,16.7909604519774,177.0
0,127,1,172,2537,172,16.430232558139537,172.0
0,126,1,174,2535,174,16.701149425287355,174.0
0,130,1,162,2547,162,16.271604938271604,162.0
0,133,1,155,2554,155,15.69032258064516,155.0
0,134,1,151,2558,151,15.629139072847682,151.0
0,132,1,158,2551,158,15.924050632911392,158.0
0,131,1,160,2549,160,16.1,160.0
0,147,1,137,2572,137,13.27007299270073,137.0
0,135,1,150,2559,150,15.4,150.0
0,137,1,146,2563,146,15.095890410958905,146.0
0,136,1,147,2562,147,15.29251700680272,147.0
0,140,1,142,2567,142,14.816901408450704,142.0
0,139,1,143,2566,143,14.937062937062937,143.0
0,145,1,138,2571,138,13.840579710144928,138.0
0,148,1,136,2573,136,12.926470588235293,136.0
0,144,1,138,2571,138,14.043478260869565,138.0
0,143,1,140,2569,140,14.1,140.0
0,146,1,137,2572,137,13.591240875912408,137.0
0,149,1,134,2575,134,12.91044776119403,134.0
0,138,1,145,2564,145,14.951724137931034,145.0
0,150,1,134,2575,134,12.746268656716419,134.0
0,151,1,134,2575,134,12.537313432835822,134.0
0,152,1,134,2575,134,12.26865671641791,134.0
0,153,1,134,2575,134,12.014925373134329,134.0
0,154,1,131,2578,131,11.969465648854962,131.0
0,155,1,131,2578,131,11.770992366412214,131.0
0,156,1,130,2579,130,11.646153846153846,130.0
0,157,1,128,2581,128,11.671875,128.0
0,158,1,127,2582,127,11.48031496062992,127.0
0,165,1,122,2587,122,10.688524590163935,122.0
0,164,1,122,2587,122,10.80327868852459,122.0
0,159,1,127,2582,127,11.244094488188976,127.0
0,169,1,119,2590,119,10.38655462184874,119.0
0,168,1,121,2588,121,10.413223140495868,121.0
0,160,1,127,2582,127,11.05511811023622,127.0
0,167,1,121,2588,121,10.52892561983471,121.0
0,163,1,123,2586,123,10.878048780487806,123.0
0,170,1,117,2592,117,10.41025641025641,117.0
0,171,1,117,2592,117,10.273504273504274,117.0
0,176,1,113,2596,113,9.752212389380531,113.0
0,172,1,116,2593,116,10.189655172413794,116.0
0,173,1,115,2594,115,10.052173913043479,115.0
0,175,1,113,2596,113,9.876106194690266,113.0
0,177,1,113,2596,113,9.610619469026549,113.0
0,181,1,112,2597,112,9.232142857142858,112.0
0,179,1,113,2596,113,9.36283185840708,113.0
0,186,1,110,2599,110,8.745454545454546,110.0
0,178,1,113,2596,113,9.504424778761061,113.0
0,180,1,112,2597,112,9.267857142857142,112.0
0,185,1,111,2598,111,8.81081081081081,111.0
0,182,1,112,2597,112,9.142857142857142,112.0
0,183,1,112,2597,112,8.982142857142858,112.0
0,190,1,104,2605,104,8.75,104.0
0,188,1,105,2604,105,8.81904761904762,105.0
0,193,1,104,2605,104,8.307692307692308,104.0
0,187,1,108,2601,108,8.777777777777779,108.0
0,195,1,100,2609,100,8.46,100.0
0,192,1,104,2605,104,8.423076923076923,104.0
0,191,1,104,2605,104,8.653846153846153,104.0
0,194,1,102,2607,102,8.372549019607844,102.0
0,196,1,100,2609,100,8.32,100.0
0,189,1,105,2604,105,8.8,105.0
0,197,1,99,2610,99,8.343434343434344,99.0
0,199,1,97,2612,97,8.350515463917526,97.0
0,198,1,98,2611,98,8.346938775510203,98.0
0,200,1,97,2612,97,8.185567010309278,97.0
0,204,1,96,2613,96,7.75,96.0
0,201,1,97,2612,97,8.061855670103093,97.0
0,206,1,93,2616,93,7.741935483870968,93.0
0,203,1,96,2613,96,7.916666666666667,96.0
0,210,1,93,2616,93,7.462365591397849,93.0
0,208,1,93,2616,93,7.634408602150538,93.0
0,219,1,86,2623,86,7.116279069767442,86.0
0,211,1,93,2616,93,7.397849462365591,93.0
0,213,1,93,2616,93,7.204301075268817,93.0
0,212,1,93,2616,93,7.290322580645161,93.0
0,215,1,90,2619,90,7.311111111111111,90.0
0,216,1,89,2620,89,7.258426966292135,89.0
0,218,1,87,2622,87,7.149425287356322,87.0
0,220,1,85,2624,85,7.08235294117647,85.0
0,207,1,93,2616,93,7.741935483870968,93.0
0,221,1,85,2624,85,7.035294117647059,85.0
0,230,1,83,2626,83,6.385542168674699,83.0
0,226,1,85,2624,85,6.729411764705882,85.0
0,225,1,85,2624,85,6.776470588235294,85.0
0,237,1,79,2630,79,6.075949367088608,79.0
0,222,1,85,2624,85,6.988235294117647,85.0
0,224,1,85,2624,85,6.8,85.0
0,232,1,82,2627,82,6.2926829268292686,82.0
0,234,1,80,2629,80,6.325,80.0
0,235,1,80,2629,80,6.2,80.0
0,233,1,81,2628,81,6.271604938271605,81.0
0,231,1,83,2626,83,6.337349397590361,83.0
0,236,1,80,2629,80,6.1,80.0
0,227,1,85,2624,85,6.635294117647059,85.0
0,241,1,76,2633,76,5.947368421052632,76.0
0,239,1,78,2631,78,6.0256410256410255,78.0
0,243,1,76,2633,76,5.7894736842105265,76.0
0,242,1,76,2633,76,5.842105263157895,76.0
0,245,1,76,2633,76,5.7368421052631575,76.0
0,248,1,73,2636,73,5.616438356164384,73.0
0,247,1,74,2635,74,5.675675675675675,74.0
0,246,1,75,2634,75,5.706666666666667,75.0
0,249,1,72,2637,72,5.555555555555555,72.0
0,251,1,71,2638,71,5.549295774647887,71.0
0,252,1,69,2640,69,5.594202898550725,69.0
0,253,1,69,2640,69,5.565217391304348,69.0
0,255,1,65,2644,65,5.753846153846154,65.0
0,256,1,64,2645,64,5.65625,64.0
0,257,1,63,2646,63,5.714285714285714,63.0
0,259,1,62,2647,62,5.67741935483871,62.0
0,258,1,62,2647,62,5.709677419354839,62.0
0,261,1,60,2649,60,5.733333333333333,60.0
0,262,1,59,2650,59,5.762711864406779,59.0
0,267,1,54,2655,54,5.62962962962963,54.0
0,269,1,54,2655,54,5.555555555555555,54.0
0,268,1,54,2655,54,5.592592592592593,54.0
0,265,1,57,2652,57,5.684210526315789,57.0
0,271,1,54,2655,54,5.481481481481482,54.0
0,272,1,54,2655,54,5.444444444444445,54.0
0,263,1,59,2650,59,5.728813559322034,59.0
0,270,1,54,2655,54,5.481481481481482,54.0
0,276,1,52,2657,52,5.346153846153846,52.0
0,278,1,51,2658,51,5.254901960784314,51.0
0,286,1,45,2664,45,5.022222222222222,45.0
0,290,1,40,2669,40,5.1,40.0
0,274,1,53,2656,53,5.3584905660377355,53.0
0,281,1,49,2660,49,5.3061224489795915,49.0
0,291,1,40,2669,40,5.1,40.0
0,277,1,52,2657,52,5.230769230769231,52.0
0,282,1,47,2662,47,5.319148936170213,47.0
0,296,1,38,2671,38,4.894736842105263,38.0
0,289,1,41,2668,41,5.024390243902439,41.0
0,292,1,40,2669,40,5.0,40.0
0,295,1,38,2671,38,4.894736842105263,38.0
0,293,1,40,2669,40,4.95,40.0
0,297,1,35,2674,35,5.085714285714285,35.0
0,299,1,34,2675,34,5.0,34.0
0,301,1,33,2676,33,4.909090909090909,33.0
0,300,1,33,2676,33,5.03030303030303,33.0
0,302,1,33,2676,33,4.848484848484849,33.0
0,303,1,33,2676,33,4.7272727272727275,33.0
0,307,1,29,2680,29,4.896551724137931,29.0
0,311,1,28,2681,28,4.857142857142857,28.0
0,310,1,28,2681,28,4.928571428571429,28.0
0,316,1,26,2683,26,4.769230769230769,26.0
0,312,1,28,2681,28,4.857142857142857,28.0
0,317,1,25,2684,25,4.88,25.0
0,319,1,23,2686,23,5.043478260869565,23.0
0,320,1,23,2686,23,5.043478260869565,23.0
0,318,1,24,2685,24,4.916666666666667,24.0
0,328,1,23,2686,23,4.608695652173913,23.0
0,335,1,22,2687,22,4.636363636363637,22.0
0,338,1,21,2688,21,4.571428571428571,21.0
0,337,1,22,2687,22,4.454545454545454,22.0
0,329,1,23,2686,23,4.608695652173913,23.0
0,345,1,21,2688,21,4.190476190476191,21.0
0,341,1,21,2688,21,4.380952380952381,21.0
0,351,1,19,2690,19,4.421052631578948,19.0
0,340,1,21,2688,21,4.476190476190476,21.0
0,353,1,18,2691,18,4.555555555555555,18.0
0,342,1,21,2688,21,4.285714285714286,21.0
0,358,1,18,2691,18,4.222222222222222,18.0
0,366,1,16,2693,16,4.125,16.0
0,364,1,16,2693,16,4.25,16.0
0,367,1,16,2693,16,4.125,16.0
0,368,1,15,2694,15,4.0,15.0
0,396,1,11,2698,11,4.0,11.0
0,389,1,12,2697,12,4.0,12.0
0,387,1,12,2697,12,4.0,12.0
0,369,1,14,2695,14,4.142857142857143,14.0
0,384,1,13,2696,13,4.0,13.0
0,381,1,13,2696,13,4.0,13.0
0,399,1,11,2698,11,3.8181818181818183,11.0
0,390,1,12,2697,12,4.0,12.0
0,398,1,11,2698,11,3.8181818181818183,11.0
0,394,1,12,2697,12,4.0,12.0
0,406,1,9,2700,9,4.0,9.0
0,410,1,9,2700,9,3.7777777777777777,9.0
0,413,1,9,2700,9,3.7777777777777777,9.0
0,407,1,9,2700,9,3.7777777777777777,9.0
0,402,1,9,2700,9,4.0,9.0
0,420,1,8,2701,8,4.0,8.0
0,426,1,8,2701,8,4.0,8.0
0,418,1,8,2701,8,4.0,8.0
0,428,1,8,2701,8,4.0,8.0
0,448,1,8,2701,8,3.25,8.0
0,445,1,8,2701,8,3.25,8.0
0,447,1,8,2701,8,3.25,8.0
0,462,1,7,2702,7,3.142857142857143,7.0
0,451,1,8,2701,8,3.25,8.0
0,486,1,5,2704,5,3.6,5.0
0,452,1,7,2702,7,3.4285714285714284,7.0
0,466,1,7,2702,7,3.142857142857143,7.0
0,476,1,5,2704,5,3.6,5.0
0,497,1,5,2704,5,3.6,5.0
0,516,1,5,2704,5,3.2,5.0
0,500,1,5,2704,5,3.6,5.0
0,499,1,5,2704,5,3.6,5.0
0,495,1,5,2704,5,3.6,5.0
0,511,1,5,2704,5,3.2,5.0
0,517,1,5,2704,5,3.2,5.0
0,543,1,5,2704,5,2.4,5.0
0,520,1,5,2704,5,3.2,5.0
0,548,1,5,2704,5,2.4,5.0
0,538,1,5,2704,5,3.2,5.0
0,534,1,5,2704,5,3.2,5.0
0,559,1,5,2704,5,2.4,5.0
0,551,1,5,2704,5,2.4,5.0
0,573,1,5,2704,5,2.4,5.0
0,567,1,5,2704,5,2.4,5.0
0,568,1,5,2704,5,2.4,5.0
0,564,1,5,2704,5,2.4,5.0
0,556,1,5,2704,5,2.4,5.0
0,577,1,5,2704,5,2.4,5.0
0,571,1,5,2704,5,2.4,5.0
0,583,1,4,2705,4,2.5,4.0
0,585,1,4,2705,4,2.5,4.0
0,591,1,4,2705,4,2.5,4.0
0,582,1,4,2705,4,2.5,4.0
0,593,1,4,2705,4,2.5,4.0
0,586,1,4,2705,4,2.5,4.0
0,596,1,4,2705,4,2.5,4.0
0,601,1,4,2705,4,2.5,4.0
0,608,1,4,2705,4,2.0,4.0
0,618,1,3,2706,3,2.0,3.0
0,619,1,3,2706,3,2.0,3.0
0,627,1,3,2706,3,2.0,3.0
0,632,1,3,2706,3,2.0,3.0
0,631,1,3,2706,3,2.0,3.0
0,661,1,3,2706,3,2.0,3.0
0,635,1,3,2706,3,2.0,3.0
0,646,1,3,2706,3,2.0,3.0
0,638,1,3,2706,3,2.0,3.0
0,679,1,3,2706,3,2.0,3.0
0,674,1,3,2706,3,2.0,3.0
0,654,1,3,2706,3,2.0,3.0
0,648,1,3,2706,3,2.0,3.0
0,699,1,3,2706,3,2.0,3.0
0,695,1,3,2706,3,2.0,3.0
0,677,1,3,2706,3,2.0,3.0
0,702,1,3,2706,3,2.0,3.0
0,708,1,3,2706,3,1.3333333333333333,3.0
0,700,1,3,2706,3,2.0,3.0
0,711,1,3,2706,3,1.3333333333333333,3.0
0,715,1,3,2706,3,1.3333333333333333,3.0
0,716,1,3,2706,3,1.3333333333333333,3.0
0,713,1,3,2706,3,1.3333333333333333,3.0
0,710,1,3,2706,3,1.3333333333333333,3.0
0,739,1,2,2707,2,1.0,2.0
0,732,1,3,2706,3,1.3333333333333333,3.0
0,759,1,2,2707,2,1.0,2.0
0,740,1,2,2707,2,1.0,2.0
0,745,1,2,2707,2,1.0,2.0
0,723,1,3,2706,3,1.3333333333333333,3.0
0,744,1,2,2707,2,1.0,2.0
0,766,1,2,2707,2,1.0,2.0
0,770,1,2,2707,2,1.0,2.0
0,769,1,2,2707,2,1.0,2.0
